입수일시|종목코드|매수구분|거래기관|거래량|_
2017.12.28 기준(장마감)|2017.12.28 기준(장마감)|2017.12.28 기준(장마감)|2017.12.28 기준(장마감)|2017.12.28 기준(장마감)|2017.12.28 기준(장마감)
058650|058650|058650|058650|058650|058650
매도|매수|매도|매수|매도|매수
메리츠|한화|한국증권|한국증권|미래에셋대우|신한금융투자
155|378|138|68|130|17
2017.12.28 기준(장마감)|237690|매도|키움증권|15,680|
2017.12.28 기준(장마감)|237690|매수|키움증권|15,932|
2017.12.28 기준(장마감)|237690|매도|미래에셋대우|12,219|
2017.12.28 기준(장마감)|237690|매수|미래에셋대우|10,871|
2017.12.28 기준(장마감)|237690|매도|삼성|7,805|
2017.12.28 기준(장마감)|237690|매수|DB금융투자|8,357|
2017.12.28 기준(장마감)|237690|매도|유안타증권|7,381|
2017.12.28 기준(장마감)|237690|매수|대신|8,139|
2017.12.28 기준(장마감)|237690|매도|대신|7,144|
2017.12.28 기준(장마감)|237690|매수|메리츠|7,771|
2017.12.28 기준(장마감)|237690|매도|외국추정|4,821|
2017.12.28 기준(장마감)|237690|매수|외국추정|732|
2017.12.28 기준(장마감)|213420|매도|미래에셋대우|42,945|
2017.12.28 기준(장마감)|213420|매수|미래에셋대우|69,332|
2017.12.28 기준(장마감)|213420|매도|키움증권|38,055|
2017.12.28 기준(장마감)|213420|매수|키움증권|45,198|
2017.12.28 기준(장마감)|213420|매도|NH투자증권|32,604|
2017.12.28 기준(장마감)|213420|매수|NH투자증권|40,886|
2017.12.28 기준(장마감)|213420|매도|한국증권|26,152|
2017.12.28 기준(장마감)|213420|매수|삼성|21,379|
2017.12.28 기준(장마감)|213420|매도|신한금융투자|25,100|
2017.12.28 기준(장마감)|213420|매수|한국증권|19,097|
2017.12.28 기준(장마감)|213420|매도|외국추정|13,981|
2017.12.28 기준(장마감)|213420|매수|외국추정|5,130|
2017.12.28 기준(장마감)|003030|매도|한국증권|2,169|
2017.12.28 기준(장마감)|003030|매수|키움증권|1,178|
2017.12.28 기준(장마감)|003030|매도|미래에셋대우|1,643|
2017.12.28 기준(장마감)|003030|매수|미래에셋대우|1,152|
2017.12.28 기준(장마감)|003030|매도|키움증권|1,627|
2017.12.28 기준(장마감)|003030|매수|제이피모간|1,014|
2017.12.28 기준(장마감)|003030|매도|이베스트|757|
2017.12.28 기준(장마감)|003030|매수|CS증권|779|
2017.12.28 기준(장마감)|003030|매도|NH투자증권|727|
2017.12.28 기준(장마감)|003030|매수|모건스탠리|752|
2017.12.28 기준(장마감)|003030|매도|외국추정|12|
2017.12.28 기준(장마감)|003030|매수|외국추정|3,337|
2017.12.28 기준(장마감)|000815|매도|미래에셋대우|1,644|
2017.12.28 기준(장마감)|000815|매수|신한금융투자|630|
2017.12.28 기준(장마감)|000815|매도|CS증권|224|
2017.12.28 기준(장마감)|000815|매수|키움증권|556|
2017.12.28 기준(장마감)|000815|매도|신한금융투자|221|
2017.12.28 기준(장마감)|000815|매수|메리츠|387|
2017.12.28 기준(장마감)|000815|매도|NH투자증권|155|
2017.12.28 기준(장마감)|000815|매수|미래에셋대우|269|
2017.12.28 기준(장마감)|000815|매도|삼성|138|
2017.12.28 기준(장마감)|000815|매수|NH투자증권|252|
2017.12.28 기준(장마감)|000815|매도|외국추정|233|
2017.12.28 기준(장마감)|000815|매수|외국추정|0|
2017.12.28 기준(장마감)|084110|매도|키움증권|16,384|
2017.12.28 기준(장마감)|084110|매수|미래에셋대우|14,941|
2017.12.28 기준(장마감)|084110|매도|한화|14,131|
2017.12.28 기준(장마감)|084110|매수|키움증권|12,543|
2017.12.28 기준(장마감)|084110|매도|신한금융투자|11,363|
2017.12.28 기준(장마감)|084110|매수|하나금융투자|11,310|
2017.12.28 기준(장마감)|084110|매도|NH투자증권|10,786|
2017.12.28 기준(장마감)|084110|매수|삼성|10,448|
2017.12.28 기준(장마감)|084110|매도|삼성|10,359|
2017.12.28 기준(장마감)|084110|매수|NH투자증권|9,901|
2017.12.28 기준(장마감)|084110|매도|외국추정|3,232|
2017.12.28 기준(장마감)|084110|매수|외국추정|68|
2017.12.28 기준(장마감)|080160|매도|모건스탠리|12,539|
2017.12.28 기준(장마감)|080160|매수|모건스탠리|16,992|
2017.12.28 기준(장마감)|080160|매도|CS증권|11,617|
2017.12.28 기준(장마감)|080160|매수|미래에셋대우|9,752|
2017.12.28 기준(장마감)|080160|매도|신한금융투자|9,660|
2017.12.28 기준(장마감)|080160|매수|키움증권|7,799|
2017.12.28 기준(장마감)|080160|매도|미래에셋대우|9,507|
2017.12.28 기준(장마감)|080160|매수|NH투자증권|7,221|
2017.12.28 기준(장마감)|080160|매도|키움증권|6,951|
2017.12.28 기준(장마감)|080160|매수|메릴린치|6,205|
2017.12.28 기준(장마감)|080160|매도|외국추정|28,236|
2017.12.28 기준(장마감)|080160|매수|외국추정|23,434|
2017.12.28 기준(장마감)|138250|매도|키움증권|5,726|
2017.12.28 기준(장마감)|138250|매수|키움증권|6,166|
2017.12.28 기준(장마감)|138250|매도|삼성|5,191|
2017.12.28 기준(장마감)|138250|매수|KB증권|3,704|
2017.12.28 기준(장마감)|138250|매도|한화|5,110|
2017.12.28 기준(장마감)|138250|매수|메리츠|3,357|
2017.12.28 기준(장마감)|138250|매도|KB증권|3,636|
2017.12.28 기준(장마감)|138250|매수|미래에셋대우|3,319|
2017.12.28 기준(장마감)|138250|매도|미래에셋대우|2,860|
2017.12.28 기준(장마감)|138250|매수|CS증권|2,925|
2017.12.28 기준(장마감)|138250|매도|외국추정|0|
2017.12.28 기준(장마감)|138250|매수|외국추정|6,062|
2017.12.28 기준(장마감)|006060|매도|키움증권|22,386|
2017.12.28 기준(장마감)|006060|매수|IBK증권|65,376|
2017.12.28 기준(장마감)|006060|매도|DB금융투자|21,283|
2017.12.28 기준(장마감)|006060|매수|키움증권|27,568|
2017.12.28 기준(장마감)|006060|매도|메릴린치|18,997|
2017.12.28 기준(장마감)|006060|매수|CLSA|18,511|
2017.12.28 기준(장마감)|006060|매도|NH투자증권|17,074|
2017.12.28 기준(장마감)|006060|매수|교보|12,058|
2017.12.28 기준(장마감)|006060|매도|하나금융투자|15,020|
2017.12.28 기준(장마감)|006060|매수|한국증권|9,156|
2017.12.28 기준(장마감)|006060|매도|외국추정|19,531|
2017.12.28 기준(장마감)|006060|매수|외국추정|22,637|
2017.12.28 기준(장마감)|033920|매도|미래에셋대우|5,039|
2017.12.28 기준(장마감)|033920|매수|미래에셋대우|13,686|
2017.12.28 기준(장마감)|033920|매도|키움증권|2,309|
2017.12.28 기준(장마감)|033920|매수|키움증권|1,458|
2017.12.28 기준(장마감)|033920|매도|한국증권|1,930|
2017.12.28 기준(장마감)|033920|매수|모건스탠리|996|
2017.12.28 기준(장마감)|033920|매도|삼성|1,709|
2017.12.28 기준(장마감)|033920|매수|한국증권|711|
2017.12.28 기준(장마감)|033920|매도|신한금융투자|1,492|
2017.12.28 기준(장마감)|033920|매수|대신|684|
2017.12.28 기준(장마감)|033920|매도|외국추정|1,506|
2017.12.28 기준(장마감)|033920|매수|외국추정|996|
2017.12.28 기준(장마감)|214450|매도|미래에셋대우|15,925|
2017.12.28 기준(장마감)|214450|매수|삼성|14,254|
2017.12.28 기준(장마감)|214450|매도|키움증권|12,080|
2017.12.28 기준(장마감)|214450|매수|키움증권|13,448|
2017.12.28 기준(장마감)|214450|매도|삼성|11,601|
2017.12.28 기준(장마감)|214450|매수|미래에셋대우|12,345|
2017.12.28 기준(장마감)|214450|매도|하나금융투자|7,124|
2017.12.28 기준(장마감)|214450|매수|KB증권|6,302|
2017.12.28 기준(장마감)|214450|매도|KB증권|6,026|
2017.12.28 기준(장마감)|214450|매수|IBK증권|6,250|
2017.12.28 기준(장마감)|214450|매도|외국추정|4,341|
2017.12.28 기준(장마감)|214450|매수|외국추정|730|
2017.12.28 기준(장마감)|086450|매도|CS증권|2,226|
2017.12.28 기준(장마감)|086450|매수|유안타증권|2,182|
2017.12.28 기준(장마감)|086450|매도|메리츠|1,799|
2017.12.28 기준(장마감)|086450|매수|메릴린치|1,848|
2017.12.28 기준(장마감)|086450|매도|미래에셋대우|1,516|
2017.12.28 기준(장마감)|086450|매수|키움증권|1,733|
2017.12.28 기준(장마감)|086450|매도|키움증권|1,385|
2017.12.28 기준(장마감)|086450|매수|메리츠|1,573|
2017.12.28 기준(장마감)|086450|매도|신한금융투자|1,174|
2017.12.28 기준(장마감)|086450|매수|신영|1,260|
2017.12.28 기준(장마감)|086450|매도|외국추정|2,635|
2017.12.28 기준(장마감)|086450|매수|외국추정|2,135|
2017.12.28 기준(장마감)|063080|매도|키움증권|31,436|
2017.12.28 기준(장마감)|063080|매수|NH투자증권|36,132|
2017.12.28 기준(장마감)|063080|매도|신한금융투자|24,812|
2017.12.28 기준(장마감)|063080|매수|키움증권|26,054|
2017.12.28 기준(장마감)|063080|매도|KB증권|17,499|
2017.12.28 기준(장마감)|063080|매수|미래에셋대우|18,153|
2017.12.28 기준(장마감)|063080|매도|미래에셋대우|16,033|
2017.12.28 기준(장마감)|063080|매수|KB증권|11,564|
2017.12.28 기준(장마감)|063080|매도|NH투자증권|12,801|
2017.12.28 기준(장마감)|063080|매수|유안타증권|11,497|
2017.12.28 기준(장마감)|063080|매도|외국추정|20,136|
2017.12.28 기준(장마감)|063080|매수|외국추정|4,637|
2017.12.28 기준(장마감)|083790|매도|미래에셋대우|146,978|
2017.12.28 기준(장마감)|083790|매수|미래에셋대우|141,911|
2017.12.28 기준(장마감)|083790|매도|대신|98,794|
2017.12.28 기준(장마감)|083790|매수|키움증권|109,178|
2017.12.28 기준(장마감)|083790|매도|키움증권|94,842|
2017.12.28 기준(장마감)|083790|매수|KB증권|66,009|
2017.12.28 기준(장마감)|083790|매도|KB증권|59,002|
2017.12.28 기준(장마감)|083790|매수|한국증권|55,524|
2017.12.28 기준(장마감)|083790|매도|한국증권|57,153|
2017.12.28 기준(장마감)|083790|매수|NH투자증권|50,815|
2017.12.28 기준(장마감)|083790|매도|외국추정|12,181|
2017.12.28 기준(장마감)|083790|매수|외국추정|18,227|
2017.12.28 기준(장마감)|122870|매도|NH투자증권|10,969|
2017.12.28 기준(장마감)|122870|매수|키움증권|11,685|
2017.12.28 기준(장마감)|122870|매도|메릴린치|8,481|
2017.12.28 기준(장마감)|122870|매수|미래에셋대우|11,256|
2017.12.28 기준(장마감)|122870|매도|키움증권|7,910|
2017.12.28 기준(장마감)|122870|매수|NH투자증권|7,170|
2017.12.28 기준(장마감)|122870|매도|미래에셋대우|7,436|
2017.12.28 기준(장마감)|122870|매수|한국증권|4,640|
2017.12.28 기준(장마감)|122870|매도|삼성|6,555|
2017.12.28 기준(장마감)|122870|매수|삼성|4,511|
2017.12.28 기준(장마감)|122870|매도|외국추정|8,519|
2017.12.28 기준(장마감)|122870|매수|외국추정|700|
2017.12.28 기준(장마감)|001720|매도|DB금융투자|1,200|
2017.12.28 기준(장마감)|001720|매수|삼성|913|
2017.12.28 기준(장마감)|001720|매도|메리츠|997|
2017.12.28 기준(장마감)|001720|매수|교보|466|
2017.12.28 기준(장마감)|001720|매도|메릴린치|188|
2017.12.28 기준(장마감)|001720|매수|한양|359|
2017.12.28 기준(장마감)|001720|매도|NH투자증권|147|
2017.12.28 기준(장마감)|001720|매수|신한금융투자|281|
2017.12.28 기준(장마감)|001720|매도|도이치증권|130|
2017.12.28 기준(장마감)|001720|매수|미래에셋대우|205|
2017.12.28 기준(장마감)|001720|매도|외국추정|432|
2017.12.28 기준(장마감)|001720|매수|외국추정|45|
2017.12.28 기준(장마감)|037560|매도|미래에셋대우|34,754|
2017.12.28 기준(장마감)|037560|매수|미래에셋대우|35,877|
2017.12.28 기준(장마감)|037560|매도|키움증권|17,741|
2017.12.28 기준(장마감)|037560|매수|키움증권|19,988|
2017.12.28 기준(장마감)|037560|매도|한국증권|10,184|
2017.12.28 기준(장마감)|037560|매수|한국증권|17,169|
2017.12.28 기준(장마감)|037560|매도|신한금융투자|9,537|
2017.12.28 기준(장마감)|037560|매수|SK|10,414|
2017.12.28 기준(장마감)|037560|매도|SK|5,800|
2017.12.28 기준(장마감)|037560|매수|대신|9,985|
2017.12.28 기준(장마감)|037560|매도|외국추정|30|
2017.12.28 기준(장마감)|037560|매수|외국추정|171|
2017.12.28 기준(장마감)|034310|매도|신한금융투자|5,319|
2017.12.28 기준(장마감)|034310|매수|한국증권|8,911|
2017.12.28 기준(장마감)|034310|매도|미래에셋대우|4,522|
2017.12.28 기준(장마감)|034310|매수|삼성|3,461|
2017.12.28 기준(장마감)|034310|매도|한양|4,000|
2017.12.28 기준(장마감)|034310|매수|대신|3,179|
2017.12.28 기준(장마감)|034310|매도|KB증권|3,339|
2017.12.28 기준(장마감)|034310|매수|키움증권|2,459|
2017.12.28 기준(장마감)|034310|매도|CS증권|1,395|
2017.12.28 기준(장마감)|034310|매수|모건스탠리|1,459|
2017.12.28 기준(장마감)|034310|매도|외국추정|2,094|
2017.12.28 기준(장마감)|034310|매수|외국추정|1,459|
2017.12.28 기준(장마감)|161000|매도|키움증권|19,474|
2017.12.28 기준(장마감)|161000|매수|키움증권|31,603|
2017.12.28 기준(장마감)|161000|매도|삼성|18,119|
2017.12.28 기준(장마감)|161000|매수|미래에셋대우|19,040|
2017.12.28 기준(장마감)|161000|매도|미래에셋대우|17,790|
2017.12.28 기준(장마감)|161000|매수|제이피모간|14,451|
2017.12.28 기준(장마감)|161000|매도|NH투자증권|12,506|
2017.12.28 기준(장마감)|161000|매수|NH투자증권|13,924|
2017.12.28 기준(장마감)|161000|매도|KB증권|12,177|
2017.12.28 기준(장마감)|161000|매수|삼성|12,455|
2017.12.28 기준(장마감)|161000|매도|외국추정|11,782|
2017.12.28 기준(장마감)|161000|매수|외국추정|14,451|
2017.12.28 기준(장마감)|030190|매도|SK|28,783|
2017.12.28 기준(장마감)|030190|매수|삼성|27,623|
2017.12.28 기준(장마감)|030190|매도|키움증권|27,474|
2017.12.28 기준(장마감)|030190|매수|미래에셋대우|20,419|
2017.12.28 기준(장마감)|030190|매도|NH투자증권|26,266|
2017.12.28 기준(장마감)|030190|매수|한국증권|18,436|
2017.12.28 기준(장마감)|030190|매도|KB증권|25,321|
2017.12.28 기준(장마감)|030190|매수|키움증권|18,270|
2017.12.28 기준(장마감)|030190|매도|삼성|17,523|
2017.12.28 기준(장마감)|030190|매수|하나금융투자|14,873|
2017.12.28 기준(장마감)|030190|매도|외국추정|1,449|
2017.12.28 기준(장마감)|030190|매수|외국추정|1,476|
2017.12.28 기준(장마감)|072710|매도|신한금융투자|292|
2017.12.28 기준(장마감)|072710|매수|미래에셋대우|526|
2017.12.28 기준(장마감)|072710|매도|삼성|182|
2017.12.28 기준(장마감)|072710|매수|하나금융투자|255|
2017.12.28 기준(장마감)|072710|매도|하나금융투자|141|
2017.12.28 기준(장마감)|072710|매수|삼성|253|
2017.12.28 기준(장마감)|072710|매도|미래에셋대우|140|
2017.12.28 기준(장마감)|072710|매수|유진증권|191|
2017.12.28 기준(장마감)|072710|매도|토러스|139|
2017.12.28 기준(장마감)|072710|매수|키움증권|65|
2017.12.28 기준(장마감)|072710|매도|외국추정|121|
2017.12.28 기준(장마감)|072710|매수|외국추정|14|
2017.12.28 기준(장마감)|005880|매도|CS증권|18,533|
2017.12.28 기준(장마감)|005880|매수|신한금융투자|20,506|
2017.12.28 기준(장마감)|005880|매도|미래에셋대우|16,047|
2017.12.28 기준(장마감)|005880|매수|미래에셋대우|16,129|
2017.12.28 기준(장마감)|005880|매도|메릴린치|14,925|
2017.12.28 기준(장마감)|005880|매수|NH투자증권|15,882|
2017.12.28 기준(장마감)|005880|매도|모건스탠리|14,321|
2017.12.28 기준(장마감)|005880|매수|유진증권|12,893|
2017.12.28 기준(장마감)|005880|매도|NH투자증권|13,325|
2017.12.28 기준(장마감)|005880|매수|키움증권|11,834|
2017.12.28 기준(장마감)|005880|매도|외국추정|47,779|
2017.12.28 기준(장마감)|005880|매수|외국추정|0|
2017.12.28 기준(장마감)|031430|매도|KB증권|3,058|
2017.12.28 기준(장마감)|031430|매수|KB증권|1,270|
2017.12.28 기준(장마감)|031430|매도|메릴린치|952|
2017.12.28 기준(장마감)|031430|매수|한국증권|1,163|
2017.12.28 기준(장마감)|031430|매도|삼성|893|
2017.12.28 기준(장마감)|031430|매수|CS증권|1,111|
2017.12.28 기준(장마감)|031430|매도|하나금융투자|593|
2017.12.28 기준(장마감)|031430|매수|신영|826|
2017.12.28 기준(장마감)|031430|매도|한국증권|346|
2017.12.28 기준(장마감)|031430|매수|메리츠|746|
2017.12.28 기준(장마감)|031430|매도|외국추정|963|
2017.12.28 기준(장마감)|031430|매수|외국추정|1,160|
2017.12.28 기준(장마감)|091700|매도|NH투자증권|52,300|
2017.12.28 기준(장마감)|091700|매수|키움증권|75,539|
2017.12.28 기준(장마감)|091700|매도|미래에셋대우|45,090|
2017.12.28 기준(장마감)|091700|매수|미래에셋대우|60,121|
2017.12.28 기준(장마감)|091700|매도|신한금융투자|41,425|
2017.12.28 기준(장마감)|091700|매수|한국증권|33,517|
2017.12.28 기준(장마감)|091700|매도|키움증권|41,387|
2017.12.28 기준(장마감)|091700|매수|NH투자증권|30,948|
2017.12.28 기준(장마감)|091700|매도|KB증권|29,788|
2017.12.28 기준(장마감)|091700|매수|신한금융투자|26,226|
2017.12.28 기준(장마감)|091700|매도|외국추정|13,374|
2017.12.28 기준(장마감)|091700|매수|외국추정|0|
2017.12.28 기준(장마감)|210980|매도|하나금융투자|17,645|
2017.12.28 기준(장마감)|210980|매수|미래에셋대우|20,255|
2017.12.28 기준(장마감)|210980|매도|키움증권|10,319|
2017.12.28 기준(장마감)|210980|매수|CS증권|10,655|
2017.12.28 기준(장마감)|210980|매도|NH투자증권|10,148|
2017.12.28 기준(장마감)|210980|매수|키움증권|7,470|
2017.12.28 기준(장마감)|210980|매도|삼성|7,565|
2017.12.28 기준(장마감)|210980|매수|메릴린치|6,479|
2017.12.28 기준(장마감)|210980|매도|KB증권|5,732|
2017.12.28 기준(장마감)|210980|매수|제이피모간|6,454|
2017.12.28 기준(장마감)|210980|매도|외국추정|578|
2017.12.28 기준(장마감)|210980|매수|외국추정|24,417|
2017.12.28 기준(장마감)|2017.12.28 기준(장마감)|2017.12.28 기준(장마감)|2017.12.28 기준(장마감)|2017.12.28 기준(장마감)|2017.12.28 기준(장마감)
002960|002960|002960|002960|002960|002960
매도|매수|매도|매수|매도|매수
신한금융투자|삼성|미래에셋대우|미래에셋대우|유안타증권|NH투자증권
284|586|234|365|160|200
2017.12.28 기준(장마감)|053800|매도|키움증권|31,878|
2017.12.28 기준(장마감)|053800|매수|키움증권|35,067|
2017.12.28 기준(장마감)|053800|매도|미래에셋대우|28,267|
2017.12.28 기준(장마감)|053800|매수|미래에셋대우|31,852|
2017.12.28 기준(장마감)|053800|매도|메릴린치|17,248|
2017.12.28 기준(장마감)|053800|매수|한국증권|17,343|
2017.12.28 기준(장마감)|053800|매도|삼성|15,014|
2017.12.28 기준(장마감)|053800|매수|하나금융투자|14,416|
2017.12.28 기준(장마감)|053800|매도|한국증권|14,587|
2017.12.28 기준(장마감)|053800|매수|삼성|12,545|
2017.12.28 기준(장마감)|053800|매도|외국추정|17,248|
2017.12.28 기준(장마감)|053800|매수|외국추정|8,329|
2017.12.28 기준(장마감)|004130|매도|메릴린치|23,590|
2017.12.28 기준(장마감)|004130|매수|키움증권|43,050|
2017.12.28 기준(장마감)|004130|매도|신한금융투자|21,097|
2017.12.28 기준(장마감)|004130|매수|한국증권|41,546|
2017.12.28 기준(장마감)|004130|매도|미래에셋대우|20,734|
2017.12.28 기준(장마감)|004130|매수|미래에셋대우|35,215|
2017.12.28 기준(장마감)|004130|매도|NH투자증권|19,662|
2017.12.28 기준(장마감)|004130|매수|코리아에셋|28,832|
2017.12.28 기준(장마감)|004130|매도|CS증권|19,512|
2017.12.28 기준(장마감)|004130|매수|NH투자증권|12,330|
2017.12.28 기준(장마감)|004130|매도|외국추정|44,941|
2017.12.28 기준(장마감)|004130|매수|외국추정|8,777|
2017.12.28 기준(장마감)|031980|매도|미래에셋대우|22,862|
2017.12.28 기준(장마감)|031980|매수|한국증권|24,485|
2017.12.28 기준(장마감)|031980|매도|SK|18,040|
2017.12.28 기준(장마감)|031980|매수|키움증권|15,916|
2017.12.28 기준(장마감)|031980|매도|모건스탠리|17,075|
2017.12.28 기준(장마감)|031980|매수|미래에셋대우|15,754|
2017.12.28 기준(장마감)|031980|매도|키움증권|13,317|
2017.12.28 기준(장마감)|031980|매수|메리츠|14,996|
2017.12.28 기준(장마감)|031980|매도|NH투자증권|11,263|
2017.12.28 기준(장마감)|031980|매수|삼성|10,744|
2017.12.28 기준(장마감)|031980|매도|외국추정|17,278|
2017.12.28 기준(장마감)|031980|매수|외국추정|10,900|
2017.12.28 기준(장마감)|038540|매도|한국증권|107,025|
2017.12.28 기준(장마감)|038540|매수|KB증권|130,501|
2017.12.28 기준(장마감)|038540|매도|미래에셋대우|105,165|
2017.12.28 기준(장마감)|038540|매수|미래에셋대우|83,204|
2017.12.28 기준(장마감)|038540|매도|키움증권|74,673|
2017.12.28 기준(장마감)|038540|매수|신한금융투자|74,549|
2017.12.28 기준(장마감)|038540|매도|삼성|42,343|
2017.12.28 기준(장마감)|038540|매수|키움증권|61,217|
2017.12.28 기준(장마감)|038540|매도|NH투자증권|42,334|
2017.12.28 기준(장마감)|038540|매수|삼성|55,582|
2017.12.28 기준(장마감)|038540|매도|외국추정|24,920|
2017.12.28 기준(장마감)|038540|매수|외국추정|5,397|
2017.12.28 기준(장마감)|041830|매도|키움증권|104,642|
2017.12.28 기준(장마감)|041830|매수|키움증권|86,627|
2017.12.28 기준(장마감)|041830|매도|미래에셋대우|55,503|
2017.12.28 기준(장마감)|041830|매수|미래에셋대우|63,863|
2017.12.28 기준(장마감)|041830|매도|삼성|32,611|
2017.12.28 기준(장마감)|041830|매수|메릴린치|54,293|
2017.12.28 기준(장마감)|041830|매도|NH투자증권|29,115|
2017.12.28 기준(장마감)|041830|매수|NH투자증권|33,992|
2017.12.28 기준(장마감)|041830|매도|대신|27,209|
2017.12.28 기준(장마감)|041830|매수|신한금융투자|24,946|
2017.12.28 기준(장마감)|041830|매도|외국추정|26,429|
2017.12.28 기준(장마감)|041830|매수|외국추정|54,996|
2017.12.28 기준(장마감)|031440|매도|IBK증권|1,500|
2017.12.28 기준(장마감)|031440|매수|하나금융투자|1,145|
2017.12.28 기준(장마감)|031440|매도|키움증권|1,448|
2017.12.28 기준(장마감)|031440|매수|NH투자증권|868|
2017.12.28 기준(장마감)|031440|매도|하나금융투자|1,082|
2017.12.28 기준(장마감)|031440|매수|메리츠|840|
2017.12.28 기준(장마감)|031440|매도|미래에셋대우|1,081|
2017.12.28 기준(장마감)|031440|매수|키움증권|764|
2017.12.28 기준(장마감)|031440|매도|삼성|574|
2017.12.28 기준(장마감)|031440|매수|메릴린치|726|
2017.12.28 기준(장마감)|031440|매도|외국추정|27|
2017.12.28 기준(장마감)|031440|매수|외국추정|764|
2017.12.28 기준(장마감)|031390|매도|KB증권|28,037|
2017.12.28 기준(장마감)|031390|매수|미래에셋대우|31,952|
2017.12.28 기준(장마감)|031390|매도|미래에셋대우|25,427|
2017.12.28 기준(장마감)|031390|매수|키움증권|24,592|
2017.12.28 기준(장마감)|031390|매도|키움증권|22,739|
2017.12.28 기준(장마감)|031390|매수|신한금융투자|14,560|
2017.12.28 기준(장마감)|031390|매도|NH투자증권|15,583|
2017.12.28 기준(장마감)|031390|매수|NH투자증권|12,271|
2017.12.28 기준(장마감)|031390|매도|신한금융투자|13,927|
2017.12.28 기준(장마감)|031390|매수|한국증권|10,152|
2017.12.28 기준(장마감)|031390|매도|외국추정|3,131|
2017.12.28 기준(장마감)|031390|매수|외국추정|0|
2017.12.28 기준(장마감)|039840|매도|유안타증권|14,649|
2017.12.28 기준(장마감)|039840|매수|키움증권|31,624|
2017.12.28 기준(장마감)|039840|매도|미래에셋대우|14,107|
2017.12.28 기준(장마감)|039840|매수|미래에셋대우|21,051|
2017.12.28 기준(장마감)|039840|매도|키움증권|10,622|
2017.12.28 기준(장마감)|039840|매수|NH투자증권|10,739|
2017.12.28 기준(장마감)|039840|매도|하나금융투자|10,445|
2017.12.28 기준(장마감)|039840|매수|KB증권|6,579|
2017.12.28 기준(장마감)|039840|매도|메리츠|9,569|
2017.12.28 기준(장마감)|039840|매수|메릴린치|5,581|
2017.12.28 기준(장마감)|039840|매도|외국추정|8,830|
2017.12.28 기준(장마감)|039840|매수|외국추정|6,125|
2017.12.28 기준(장마감)|000990|매도|미래에셋대우|29,410|
2017.12.28 기준(장마감)|000990|매수|삼성|30,693|
2017.12.28 기준(장마감)|000990|매도|키움증권|27,389|
2017.12.28 기준(장마감)|000990|매수|미래에셋대우|20,433|
2017.12.28 기준(장마감)|000990|매도|모건스탠리|16,706|
2017.12.28 기준(장마감)|000990|매수|메릴린치|17,097|
2017.12.28 기준(장마감)|000990|매도|한국증권|15,861|
2017.12.28 기준(장마감)|000990|매수|키움증권|16,875|
2017.12.28 기준(장마감)|000990|매도|도이치증권|14,511|
2017.12.28 기준(장마감)|000990|매수|신한금융투자|16,381|
2017.12.28 기준(장마감)|000990|매도|외국추정|43,211|
2017.12.28 기준(장마감)|000990|매수|외국추정|18,074|
2017.12.28 기준(장마감)|008730|매도|메리츠|27,886|
2017.12.28 기준(장마감)|008730|매수|교보|21,183|
2017.12.28 기준(장마감)|008730|매도|키움증권|9,806|
2017.12.28 기준(장마감)|008730|매수|메리츠|15,352|
2017.12.28 기준(장마감)|008730|매도|메릴린치|7,495|
2017.12.28 기준(장마감)|008730|매수|유진증권|10,035|
2017.12.28 기준(장마감)|008730|매도|CS증권|6,154|
2017.12.28 기준(장마감)|008730|매수|삼성|8,205|
2017.12.28 기준(장마감)|008730|매도|삼성|5,917|
2017.12.28 기준(장마감)|008730|매수|KB증권|7,635|
2017.12.28 기준(장마감)|008730|매도|외국추정|13,650|
2017.12.28 기준(장마감)|008730|매수|외국추정|680|
2017.12.28 기준(장마감)|2017.12.28 기준(장마감)|2017.12.28 기준(장마감)|2017.12.28 기준(장마감)|2017.12.28 기준(장마감)|2017.12.28 기준(장마감)
004490|004490|004490|004490|004490|004490
매도|매수|매도|매수|매도|매수
삼성|삼성|한국증권|메릴린치|미래에셋대우|키움증권
2,328|2,251|1,409|1,270|1,057|1,120
2017.12.28 기준(장마감)|003920|매도|모건스탠리|116|
2017.12.28 기준(장마감)|003920|매수|UBS|225|
2017.12.28 기준(장마감)|003920|매도|NH투자증권|84|
2017.12.28 기준(장마감)|003920|매수|에스지|34|
2017.12.28 기준(장마감)|003920|매도|키움증권|40|
2017.12.28 기준(장마감)|003920|매수|신한금융투자|19|
2017.12.28 기준(장마감)|003920|매도|미래에셋대우|35|
2017.12.28 기준(장마감)|003920|매수|메릴린치|18|
2017.12.28 기준(장마감)|003920|매도|DB금융투자|28|
2017.12.28 기준(장마감)|003920|매수|한국증권|18|
2017.12.28 기준(장마감)|003920|매도|외국추정|165|
2017.12.28 기준(장마감)|003920|매수|외국추정|294|
2017.12.28 기준(장마감)|267980|매도|삼성|2,171|
2017.12.28 기준(장마감)|267980|매수|키움증권|2,274|
2017.12.28 기준(장마감)|267980|매도|한국증권|1,607|
2017.12.28 기준(장마감)|267980|매수|한국증권|1,880|
2017.12.28 기준(장마감)|267980|매도|키움증권|1,403|
2017.12.28 기준(장마감)|267980|매수|미래에셋대우|1,578|
2017.12.28 기준(장마감)|267980|매도|미래에셋대우|1,085|
2017.12.28 기준(장마감)|267980|매수|대신|838|
2017.12.28 기준(장마감)|267980|매도|메리츠|800|
