0 1 2 3 4 5 6 7 8
000030 20170421 10:00 14,300 100 14,300 14,250 92,887 1,951
000030 20170421 09:59 14,300 100 14,300 14,250 90,936 2,728
000030 20170421 09:58 14,300 100 14,300 14,250 88,208 2,003
000030 20170421 09:57 14,300 100 14,300 14,250 86,205 2,191
000030 20170421 09:56 14,300 100 14,300 14,250 84,014 1,038
000030 20170421 09:55 14,300 100 14,300 14,250 82,976 1,131
000030 20170421 09:54 14,300 100 14,300 14,250 81,845 2,352
000030 20170421 09:53 14,250 50 14,300 14,250 79,493 799
000030 20170421 09:52 14,300 100 14,300 14,250 78,694 400
000030 20170421 09:51 14,300 100 14,300 14,250 78,294 1,085
000030 20170421 09:50 14,300 100 14,300 14,250 77,209 1,443
000030 20170421 09:49 14,250 50 14,300 14,250 75,766 1,075
000030 20170421 09:48 14,250 50 14,300 14,250 74,691 3,187
000030 20170421 09:47 14,250 50 14,300 14,250 71,504 1,048
000030 20170421 09:46 14,250 50 14,300 14,250 70,456 1,730
000030 20170421 09:45 14,300 100 14,300 14,250 68,726 1,033
000030 20170421 09:44 14,250 50 14,300 14,250 67,693 295
000030 20170421 09:43 14,250 50 14,300 14,250 67,398 1,040
000030 20170421 09:42 14,300 100 14,300 14,250 66,358 341
000030 20170421 09:41 14,300 100 14,300 14,250 66,017 433
000030 20170421 09:40 14,300 100 14,300 14,250 65,584 604
000030 20170421 09:39 14,300 100 14,300 14,250 64,980 1,146
000030 20170421 09:38 14,250 50 14,300 14,250 63,834 169
000030 20170421 09:37 14,300 100 14,300 14,250 63,665 743
000030 20170421 09:36 14,300 100 14,300 14,250 62,922 650
000030 20170421 09:35 14,300 100 14,300 14,250 62,272 1,508
000030 20170421 09:34 14,300 100 14,300 14,250 60,764 826
000030 20170421 09:33 14,250 50 14,300 14,250 59,938 2,544
000030 20170421 09:32 14,300 100 14,300 14,250 57,394 141
000030 20170421 09:31 14,300 100 14,300 14,250 57,253 665
000030 20170421 09:30 14,250 50 14,300 14,250 56,588 644
000030 20170421 09:29 14,250 50 14,300 14,250 55,944 412
000030 20170421 09:28 14,300 100 14,300 14,250 55,532 4,005
000030 20170421 09:27 14,300 100 14,300 14,250 51,527 982
000030 20170421 09:26 14,300 100 14,300 14,250 50,545 265
000030 20170421 09:25 14,300 100 14,300 14,250 50,280 1,401
000030 20170421 09:24 14,300 100 14,300 14,250 48,879 1,259
000030 20170421 09:23 14,300 100 14,300 14,250 47,620 347
000030 20170421 09:22 14,300 100 14,300 14,250 47,273 573
000030 20170421 09:21 14,250 50 14,300 14,250 46,700 390
000030 20170421 09:20 14,250 50 14,300 14,250 46,310 319
000030 20170421 09:19 14,300 100 14,300 14,250 45,991 134
000030 20170421 09:18 14,250 50 14,300 14,250 45,857 191
000030 20170421 09:17 14,300 100 14,300 14,250 45,666 287
000030 20170421 09:16 14,300 100 14,300 14,250 45,379 326
000030 20170421 09:15 14,300 100 14,300 14,250 45,053 10,205
000030 20170421 09:14 14,250 50 14,300 14,250 34,848 3,220
000030 20170421 09:13 14,250 50 14,300 14,250 31,628 1,713
000030 20170421 09:12 14,250 50 14,300 14,250 29,915 204
000030 20170421 09:11 14,250 50 14,300 14,250 29,711 690
000030 20170421 09:10 14,250 50 14,300 14,250 29,021 796
000030 20170421 09:09 14,250 50 14,300 14,250 28,225 5,778
000030 20170421 09:08 14,250 50 14,300 14,250 22,447 578
000030 20170421 09:07 14,250 50 14,300 14,250 21,869 88
000030 20170421 09:06 14,250 50 14,300 14,250 21,781 1,838
